"model","data_gen","dataset_num","leg_deg","llik_stationary","aic_stationary","bic_stationary"
"model_Ycubic_tr100_legd2.RData","Ycubic",64,2,-175.911326878143,355.822653756287,361.032994128263
"model_Ycubic_tr100_legd2.RData","Ycubic",65,2,-126.429664019877,256.859328039754,262.06966841173
"model_Ycubic_tr100_legd2.RData","Ycubic",66,2,-117.359401494219,238.718802988438,243.929143360414
"model_Ycubic_tr100_legd2.RData","Ycubic",67,2,-117.967368698192,239.934737396384,245.14507776836
"model_Ycubic_tr100_legd2.RData","Ycubic",68,2,-87.9565535519424,179.913107103885,185.123447475861
"model_Ycubic_tr100_legd2.RData","Ycubic",69,2,-210.104597476896,424.209194953792,429.419535325768
"model_Ycubic_tr100_legd2.RData","Ycubic",70,2,-159.950415768898,323.900831537796,329.111171909772
"model_Ycubic_tr100_legd2.RData","Ycubic",71,2,-109.275695293406,222.551390586813,227.761730958789
"model_Ycubic_tr100_legd2.RData","Ycubic",72,2,-163.292404804454,330.584809608908,335.795149980884
"model_Ycubic_tr100_legd2.RData","Ycubic",73,2,-103.830757745041,211.661515490082,216.871855862059
"model_Ycubic_tr100_legd2.RData","Ycubic",74,2,-142.697408185889,289.394816371777,294.605156743753
"model_Ycubic_tr100_legd2.RData","Ycubic",75,2,-133.373438505077,270.746877010154,275.95721738213
"model_Ycubic_tr100_legd2.RData","Ycubic",76,2,-123.04467662683,250.08935325366,255.299693625637
"model_Ycubic_tr100_legd2.RData","Ycubic",77,2,-77.582832812499,159.165665624998,164.376005996974
"model_Ycubic_tr100_legd2.RData","Ycubic",78,2,-138.392242509793,280.784485019585,285.994825391562
"model_Ycubic_tr100_legd2.RData","Ycubic",79,2,-160.397100000628,324.794200001255,330.004540373232
"model_Ycubic_tr100_legd2.RData","Ycubic",80,2,-139.458076887765,282.91615377553,288.126494147506
"model_Ycubic_tr100_legd2.RData","Ycubic",81,2,-131.535086509514,267.070173019027,272.280513391003
"model_Ycubic_tr100_legd2.RData","Ycubic",82,2,-176.027199245883,356.054398491766,361.264738863742
"model_Ycubic_tr100_legd2.RData","Ycubic",83,2,-112.638679567201,229.277359134401,234.487699506377
"model_Ycubic_tr100_legd2.RData","Ycubic",84,2,-195.873777653207,395.747555306414,400.95789567839
"model_Ycubic_tr100_legd2.RData","Ycubic",85,2,-106.011536372985,216.023072745971,221.233413117947
"model_Ycubic_tr100_legd2.RData","Ycubic",86,2,-161.042633255981,326.085266511962,331.295606883938
"model_Ycubic_tr100_legd2.RData","Ycubic",87,2,-72.578183972151,149.156367944302,154.366708316278
"model_Ycubic_tr100_legd2.RData","Ycubic",88,2,-125.264665504072,254.529331008145,259.739671380121
"model_Ycubic_tr100_legd2.RData","Ycubic",89,2,-185.978737777677,375.957475555354,381.167815927331
"model_Ycubic_tr100_legd2.RData","Ycubic",90,2,-127.999861641231,259.999723282462,265.210063654438
"model_Ycubic_tr100_legd2.RData","Ycubic",91,2,-127.576456800168,259.152913600337,264.363253972313
"model_Ycubic_tr100_legd2.RData","Ycubic",92,2,-102.150025769351,208.300051538702,213.510391910678
"model_Ycubic_tr100_legd2.RData","Ycubic",93,2,-127.965264905873,259.930529811747,265.140870183723
"model_Ycubic_tr100_legd2.RData","Ycubic",94,2,-133.736351885072,271.472703770145,276.683044142121
"model_Ycubic_tr100_legd2.RData","Ycubic",95,2,-152.813195701512,309.626391403025,314.836731775001
"model_Ycubic_tr100_legd2.RData","Ycubic",96,2,-146.332194442597,296.664388885193,301.874729257169
"model_Ycubic_tr100_legd2.RData","Ycubic",97,2,-132.081982636552,268.163965273103,273.374305645079
"model_Ycubic_tr100_legd2.RData","Ycubic",98,2,-70.0386766082496,144.077353216499,149.287693588475
"model_Ycubic_tr100_legd2.RData","Ycubic",99,2,-169.643454748543,343.286909497085,348.497249869061
"model_Ycubic_tr100_legd2.RData","Ycubic",100,2,-171.919601582235,347.83920316447,353.049543536446
"model_Ycubic_tr100_legd3.RData","Ycubic",1,3,-111.337800068747,228.675600137494,236.491110695458
"model_Ycubic_tr100_legd3.RData","Ycubic",2,3,-130.390253508918,266.780507017836,274.5960175758
"model_Ycubic_tr100_legd3.RData","Ycubic",3,3,-114.092915181146,234.185830362292,242.001340920256
"model_Ycubic_tr100_legd3.RData","Ycubic",4,3,-140.682974273248,287.365948546497,295.181459104461
"model_Ycubic_tr100_legd3.RData","Ycubic",5,3,-134.413576906738,274.827153813476,282.64266437144
"model_Ycubic_tr100_legd3.RData","Ycubic",6,3,-150.921247107554,307.842494215108,315.658004773072
"model_Ycubic_tr100_legd3.RData","Ycubic",7,3,-152.651735660276,311.303471320552,319.118981878516
"model_Ycubic_tr100_legd3.RData","Ycubic",8,3,-138.219722898272,282.439445796544,290.254956354508
"model_Ycubic_tr100_legd3.RData","Ycubic",9,3,-130.175446224634,266.350892449267,274.166403007232
"model_Ycubic_tr100_legd3.RData","Ycubic",10,3,-161.98584326517,329.971686530339,337.787197088304
"model_Ycubic_tr100_legd3.RData","Ycubic",11,3,-151.030253411309,308.060506822618,315.876017380583
"model_Ycubic_tr100_legd3.RData","Ycubic",12,3,-148.476670277279,302.953340554558,310.768851112522
"model_Ycubic_tr100_legd3.RData","Ycubic",13,3,-152.084341524009,310.168683048017,317.984193605981
"model_Ycubic_tr100_legd3.RData","Ycubic",14,3,-90.6896629081515,187.379325816303,195.194836374267
"model_Ycubic_tr100_legd3.RData","Ycubic",15,3,-156.091898748211,318.183797496421,325.999308054386
"model_Ycubic_tr100_legd3.RData","Ycubic",16,3,-84.7263794371775,175.452758874355,183.268269432319
"model_Ycubic_tr100_legd3.RData","Ycubic",17,3,-132.633517097824,271.267034195648,279.082544753612
"model_Ycubic_tr100_legd3.RData","Ycubic",18,3,-103.036797401263,212.073594802527,219.889105360491
"model_Ycubic_tr100_legd3.RData","Ycubic",19,3,-110.182939874626,226.365879749253,234.181390307217
"model_Ycubic_tr100_legd3.RData","Ycubic",20,3,-88.6566470600992,183.313294120198,191.128804678163
"model_Ycubic_tr100_legd3.RData","Ycubic",21,3,-117.30320943541,240.60641887082,248.421929428784
"model_Ycubic_tr100_legd3.RData","Ycubic",22,3,-96.1447345911647,198.289469182329,206.104979740294
"model_Ycubic_tr100_legd3.RData","Ycubic",23,3,-219.757459989723,445.514919979447,453.330430537411
"model_Ycubic_tr100_legd3.RData","Ycubic",24,3,-207.764513348672,421.529026697344,429.344537255308
"model_Ycubic_tr100_legd3.RData","Ycubic",25,3,-191.781063606934,389.562127213867,397.377637771831
"model_Ycubic_tr100_legd3.RData","Ycubic",26,3,-77.1147083001858,160.229416600372,168.044927158336
"model_Ycubic_tr100_legd3.RData","Ycubic",27,3,-136.238397891521,278.476795783043,286.292306341007
"model_Ycubic_tr100_legd3.RData","Ycubic",28,3,-123.298627250803,252.597254501606,260.41276505957
"model_Ycubic_tr100_legd3.RData","Ycubic",29,3,-136.48357436283,278.967148725661,286.782659283625
"model_Ycubic_tr100_legd3.RData","Ycubic",30,3,-105.755598463991,217.511196927981,225.326707485945
"model_Ycubic_tr100_legd3.RData","Ycubic",31,3,-131.016257988036,268.032515976073,275.848026534037
"model_Ycubic_tr100_legd3.RData","Ycubic",32,3,-138.980751355582,283.961502711163,291.777013269128
"model_Ycubic_tr100_legd3.RData","Ycubic",33,3,-134.482671615869,274.965343231738,282.780853789702
"model_Ycubic_tr100_legd3.RData","Ycubic",34,3,-134.739707846035,275.479415692071,283.294926250035
"model_Ycubic_tr100_legd3.RData","Ycubic",35,3,-153.776309652257,313.552619304515,321.368129862479
"model_Ycubic_tr100_legd3.RData","Ycubic",36,3,-130.379989584235,266.759979168471,274.575489726435
"model_Ycubic_tr100_legd3.RData","Ycubic",37,3,-138.140165037048,282.280330074096,290.09584063206
"model_Ycubic_tr100_legd3.RData","Ycubic",38,3,-97.2639072112245,200.527814422449,208.343324980413
"model_Ycubic_tr100_legd3.RData","Ycubic",39,3,-98.5999335805802,203.19986716116,211.015377719125
"model_Ycubic_tr100_legd3.RData","Ycubic",40,3,-139.160611240604,284.321222481208,292.136733039172
"model_Ycubic_tr100_legd3.RData","Ycubic",41,3,-111.265185133367,228.530370266734,236.345880824698
"model_Ycubic_tr100_legd3.RData","Ycubic",42,3,-160.750699820203,327.501399640407,335.316910198371
"model_Ycubic_tr100_legd3.RData","Ycubic",43,3,-116.692191275713,239.384382551426,247.19989310939
"model_Ycubic_tr100_legd3.RData","Ycubic",44,3,-126.532970962863,259.065941925726,266.88145248369
"model_Ycubic_tr100_legd3.RData","Ycubic",45,3,-118.827537908074,243.655075816148,251.470586374112
"model_Ycubic_tr100_legd3.RData","Ycubic",46,3,-189.92705307374,385.854106147481,393.669616705445
"model_Ycubic_tr100_legd3.RData","Ycubic",47,3,-122.3660477268,250.7320954536,258.547606011564
"model_Ycubic_tr100_legd3.RData","Ycubic",48,3,-142.445986310308,290.891972620616,298.70748317858
"model_Ycubic_tr100_legd3.RData","Ycubic",49,3,-87.8656339702415,181.731267940483,189.546778498447
"model_Ycubic_tr100_legd3.RData","Ycubic",50,3,-134.056395472645,274.11279094529,281.928301503254
"model_Ycubic_tr100_legd3.RData","Ycubic",51,3,-196.396910530768,398.793821061535,406.609331619499
"model_Ycubic_tr100_legd3.RData","Ycubic",52,3,-117.513928436353,241.027856872707,248.843367430671
"model_Ycubic_tr100_legd3.RData","Ycubic",53,3,-159.300158002575,324.600316005149,332.415826563114
"model_Ycubic_tr100_legd3.RData","Ycubic",54,3,-97.9312436463468,201.862487292694,209.677997850658
"model_Ycubic_tr100_legd3.RData","Ycubic",55,3,-90.0230209793965,186.046041958793,193.861552516757
"model_Ycubic_tr100_legd3.RData","Ycubic",56,3,-112.917168820559,231.834337641119,239.649848199083
"model_Ycubic_tr100_legd3.RData","Ycubic",57,3,-91.9798313348358,189.959662669672,197.775173227636
"model_Ycubic_tr100_legd3.RData","Ycubic",58,3,-100.10117752924,206.202355058479,214.017865616444
"model_Ycubic_tr100_legd3.RData","Ycubic",59,3,-72.1217357037445,150.243471407489,158.058981965453
"model_Ycubic_tr100_legd3.RData","Ycubic",60,3,-111.340660987557,228.681321975115,236.496832533079
"model_Ycubic_tr100_legd3.RData","Ycubic",61,3,-146.755649838526,299.511299677053,307.326810235017
"model_Ycubic_tr100_legd3.RData","Ycubic",62,3,-94.3848369640594,194.769673928119,202.585184486083
"model_Ycubic_tr100_legd3.RData","Ycubic",63,3,-103.221399012753,212.442798025506,220.25830858347
"model_Ycubic_tr100_legd3.RData","Ycubic",64,3,-178.082360265957,362.164720531915,369.980231089879
"model_Ycubic_tr100_legd3.RData","Ycubic",65,3,-127.767340633023,261.534681266046,269.35019182401
"model_Ycubic_tr100_legd3.RData","Ycubic",66,3,-118.800709116487,243.601418232974,251.416928790938
"model_Ycubic_tr100_legd3.RData","Ycubic",67,3,-119.263619293634,244.527238587269,252.342749145233
"model_Ycubic_tr100_legd3.RData","Ycubic",68,3,-88.9262860676536,183.852572135307,191.668082693271
"model_Ycubic_tr100_legd3.RData","Ycubic",69,3,-212.489909224875,430.979818449749,438.795329007713
"model_Ycubic_tr100_legd3.RData","Ycubic",70,3,-161.893449132061,329.786898264122,337.602408822086
"model_Ycubic_tr100_legd3.RData","Ycubic",71,3,-110.628478009524,227.256956019049,235.072466577013
"model_Ycubic_tr100_legd3.RData","Ycubic",72,3,-165.269069296161,336.538138592323,344.353649150287
"model_Ycubic_tr100_legd3.RData","Ycubic",73,3,-105.095345639267,216.190691278534,224.006201836498
"model_Ycubic_tr100_legd3.RData","Ycubic",74,3,-144.553941091526,295.107882183052,302.923392741016
"model_Ycubic_tr100_legd3.RData","Ycubic",75,3,-134.969822308711,275.939644617422,283.755155175386
"model_Ycubic_tr100_legd3.RData","Ycubic",76,3,-124.611437081128,255.222874162256,263.03838472022
"model_Ycubic_tr100_legd3.RData","Ycubic",77,3,-78.516089992541,163.032179985082,170.847690543046
"model_Ycubic_tr100_legd3.RData","Ycubic",78,3,-140.068084280123,286.136168560246,293.951679118211
"model_Ycubic_tr100_legd3.RData","Ycubic",79,3,-162.024694620038,330.049389240076,337.86489979804
"model_Ycubic_tr100_legd3.RData","Ycubic",80,3,-141.149739618036,288.299479236072,296.114989794037
"model_Ycubic_tr100_legd3.RData","Ycubic",81,3,-132.872697858259,271.745395716519,279.560906274483
"model_Ycubic_tr100_legd3.RData","Ycubic",82,3,-178.155497419255,362.31099483851,370.126505396474
"model_Ycubic_tr100_legd3.RData","Ycubic",83,3,-113.853064247442,233.706128494884,241.521639052848
"model_Ycubic_tr100_legd3.RData","Ycubic",84,3,-198.127040959087,402.254081918175,410.069592476139
"model_Ycubic_tr100_legd3.RData","Ycubic",85,3,-107.10993313915,220.2198662783,228.035376836264
"model_Ycubic_tr100_legd3.RData","Ycubic",86,3,-162.951178698441,331.902357396883,339.717867954847
"model_Ycubic_tr100_legd3.RData","Ycubic",87,3,-73.6592411018171,153.318482203634,161.133992761598
"model_Ycubic_tr100_legd3.RData","Ycubic",88,3,-126.886525141694,259.773050283389,267.588560841353
"model_Ycubic_tr100_legd3.RData","Ycubic",89,3,-188.298349844782,382.596699689563,390.412210247528
"model_Ycubic_tr100_legd3.RData","Ycubic",90,3,-129.574153823027,265.148307646054,272.963818204018
"model_Ycubic_tr100_legd3.RData","Ycubic",91,3,-129.179265372546,264.358530745092,272.174041303057
"model_Ycubic_tr100_legd3.RData","Ycubic",92,3,-103.444189653627,212.888379307254,220.703889865218
"model_Ycubic_tr100_legd3.RData","Ycubic",93,3,-129.478093378376,264.956186756753,272.771697314717
"model_Ycubic_tr100_legd3.RData","Ycubic",94,3,-135.322930996075,276.645861992151,284.461372550115
"model_Ycubic_tr100_legd3.RData","Ycubic",95,3,-154.372752551555,314.745505103111,322.561015661075
"model_Ycubic_tr100_legd3.RData","Ycubic",96,3,-147.802243811147,301.604487622295,309.419998180259
"model_Ycubic_tr100_legd3.RData","Ycubic",97,3,-133.704073410271,273.408146820543,281.223657378507
"model_Ycubic_tr100_legd3.RData","Ycubic",98,3,-70.8522823942684,147.704564788537,155.520075346501
"model_Ycubic_tr100_legd3.RData","Ycubic",99,3,-171.390189021388,348.780378042775,356.59588860074
"model_Ycubic_tr100_legd3.RData","Ycubic",100,3,-173.98000097492,353.960001949841,361.775512507805
"model_Ycubic_tr100_legd4.RData","Ycubic",1,4,-108.653137152279,225.306274304557,235.72695504851
"model_Ycubic_tr100_legd4.RData","Ycubic",2,4,-127.245174864552,262.490349729104,272.911030473056
"model_Ycubic_tr100_legd4.RData","Ycubic",3,4,-111.313170610294,230.626341220588,241.04702196454
"model_Ycubic_tr100_legd4.RData","Ycubic",4,4,-137.214679790724,282.429359581447,292.8500403254
"model_Ycubic_tr100_legd4.RData","Ycubic",5,4,-131.121830425857,270.243660851713,280.664341595665
"model_Ycubic_tr100_legd4.RData","Ycubic",6,4,-147.130619066375,302.261238132751,312.681918876703
"model_Ycubic_tr100_legd4.RData","Ycubic",7,4,-148.888759364798,305.777518729597,316.198199473549
"model_Ycubic_tr100_legd4.RData","Ycubic",8,4,-134.824649647407,277.649299294813,288.069980038765
"model_Ycubic_tr100_legd4.RData","Ycubic",9,4,-127.020776427162,262.041552854324,272.462233598276
"model_Ycubic_tr100_legd4.RData","Ycubic",10,4,-157.988756272989,323.977512545977,334.39819328993
"model_Ycubic_tr100_legd4.RData","Ycubic",11,4,-147.298321376158,302.596642752315,313.017323496267
"model_Ycubic_tr100_legd4.RData","Ycubic",12,4,-144.803134925255,297.606269850511,308.026950594463
"model_Ycubic_tr100_legd4.RData","Ycubic",13,4,-148.526890770979,305.053781541958,315.474462285911
"model_Ycubic_tr100_legd4.RData","Ycubic",14,4,-88.3849165173357,184.769833034671,195.190513778624
"model_Ycubic_tr100_legd4.RData","Ycubic",15,4,-152.237326331372,312.474652662744,322.895333406697
"model_Ycubic_tr100_legd4.RData","Ycubic",16,4,-82.5936725265947,173.187345053189,183.608025797142
"model_Ycubic_tr100_legd4.RData","Ycubic",17,4,-129.490332219235,266.980664438469,277.401345182422
"model_Ycubic_tr100_legd4.RData","Ycubic",18,4,-100.472744159541,208.945488319083,219.366169063035
"model_Ycubic_tr100_legd4.RData","Ycubic",19,4,-107.42883755838,222.85767511676,233.278355860713
"model_Ycubic_tr100_legd4.RData","Ycubic",20,4,-86.4854756757364,180.970951351473,191.391632095425
"model_Ycubic_tr100_legd4.RData","Ycubic",21,4,-114.407458219065,236.814916438131,247.235597182083
"model_Ycubic_tr100_legd4.RData","Ycubic",22,4,-93.7560928463206,195.512185692641,205.932866436593
"model_Ycubic_tr100_legd4.RData","Ycubic",23,4,-214.494979117661,436.989958235321,447.410638979274
"model_Ycubic_tr100_legd4.RData","Ycubic",24,4,-202.658290460323,413.316580920646,423.737261664599
"model_Ycubic_tr100_legd4.RData","Ycubic",25,4,-187.074094751823,382.148189503646,392.568870247598
"model_Ycubic_tr100_legd4.RData","Ycubic",26,4,-75.1824172015606,158.364834403121,168.785515147074
"model_Ycubic_tr100_legd4.RData","Ycubic",27,4,-132.890004607294,273.780009214587,284.200689958539
"model_Ycubic_tr100_legd4.RData","Ycubic",28,4,-120.214816656254,248.429633312508,258.850314056461
"model_Ycubic_tr100_legd4.RData","Ycubic",29,4,-133.369432325102,274.738864650203,285.159545394155
"model_Ycubic_tr100_legd4.RData","Ycubic",30,4,-103.086809199454,214.173618398908,224.59429914286
"model_Ycubic_tr100_legd4.RData","Ycubic",31,4,-127.807832426731,263.615664853461,274.036345597414
"model_Ycubic_tr100_legd4.RData","Ycubic",32,4,-135.507870395729,279.015740791459,289.436421535411
"model_Ycubic_tr100_legd4.RData","Ycubic",33,4,-131.188394103808,270.376788207617,280.797468951569
"model_Ycubic_tr100_legd4.RData","Ycubic",34,4,-131.433999686764,270.867999373528,281.28868011748
"model_Ycubic_tr100_legd4.RData","Ycubic",35,4,-149.998658809673,307.997317619345,318.417998363298
"model_Ycubic_tr100_legd4.RData","Ycubic",36,4,-127.23521907348,262.470438146961,272.891118890913
"model_Ycubic_tr100_legd4.RData","Ycubic",37,4,-134.739735862367,277.479471724733,287.900152468685
"model_Ycubic_tr100_legd4.RData","Ycubic",38,4,-94.8939652725137,197.787930545027,208.20861128898
"model_Ycubic_tr100_legd4.RData","Ycubic",39,4,-96.1523933977293,200.304786795459,210.725467539411
"model_Ycubic_tr100_legd4.RData","Ycubic",40,4,-135.72196971477,279.44393942954,289.864620173492
"model_Ycubic_tr100_legd4.RData","Ycubic",41,4,-108.500953054472,225.001906108944,235.422586852896
"model_Ycubic_tr100_legd4.RData","Ycubic",42,4,-156.821591346706,321.643182693412,332.063863437364
"model_Ycubic_tr100_legd4.RData","Ycubic",43,4,-113.785027959747,235.570055919494,245.990736663447
"model_Ycubic_tr100_legd4.RData","Ycubic",44,4,-123.400968253222,254.801936506444,265.222617250396
"model_Ycubic_tr100_legd4.RData","Ycubic",45,4,-115.918160025972,239.836320051944,250.257000795896
"model_Ycubic_tr100_legd4.RData","Ycubic",46,4,-185.277528716156,378.555057432311,388.975738176264
"model_Ycubic_tr100_legd4.RData","Ycubic",47,4,-119.485915484101,246.971830968203,257.392511712155
"model_Ycubic_tr100_legd4.RData","Ycubic",48,4,-138.96316523337,285.926330466741,296.347011210693
"model_Ycubic_tr100_legd4.RData","Ycubic",49,4,-85.9082197340901,179.81643946818,190.237120212132
"model_Ycubic_tr100_legd4.RData","Ycubic",50,4,-130.719660088406,269.439320176812,279.860000920765
"model_Ycubic_tr100_legd4.RData","Ycubic",51,4,-191.603126749364,391.206253498727,401.62693424268
"model_Ycubic_tr100_legd4.RData","Ycubic",52,4,-114.580107337481,237.160214674963,247.580895418915
"model_Ycubic_tr100_legd4.RData","Ycubic",53,4,-155.698801632488,319.397603264977,329.818284008929
"model_Ycubic_tr100_legd4.RData","Ycubic",54,4,-95.4545339395743,198.909067879149,209.329748623101
